PaperID,NSF_Award_Number,Type,Diff_ZScore,AwardNumber,DOI,DocType,Year,Date,JournalID,ConferenceSeriesID,Citation_Count,C10,Reference_Count,C5,Team_Size,Institution_Count,Disruption,Atyp_10pct_Z,Atyp_Pairs,Atyp_Median_Z,SB_B,SB_T,Patent_Count,Newsfeed_Count,Tweet_Count,NCT_Count,NIH_Count,NSF_Count,WSB_mu,WSB_sigma,WSB_Cinf,JournalTitle,PaperTitle,BookTitle,Publisher,Volume,Issue,FirstPage,LastPage,OriginalVenue,FamilyID,RetractionType
2883347438,NSF-1545399,First,NA,1545399,10.1038/S41598-018-29994-3,Journal,2018,8/2/18,196734849,NA,14,NA,38,NA,9,2,-0.001075269,-36.9309798,385,35.48881709,-0.375,1,0,0,14,0,1,1,NA,NA,NA,Scientific Reports,Gecko-Inspired Biocidal Organic Nanocrystals Initiated from a Pencil-Drawn Graphite Template.,,Nature Publishing Group,8,1,11618,11618,Scientific Reports,NA,
2883395410,NSF-1450032,First,NA,1450032,10.1038/S41576-018-0035-9,Journal,2018,7/17/18,8553189,NA,60,NA,168,NA,7,1,-0.002857959,-3.586975188,1793,59.85786868,0.375,1,0,0,62,0,2,2,NA,NA,NA,Nature Reviews Genetics,Cytonuclear integration and co-evolution,,Nature Publishing Group,19,10,635,648,Nature Reviews Genetics,NA,
2883460180,NSF-1545220,First,NA,1545220,10.1016/J.MARPOLBUL.2018.07.001,Journal,2018,10/1/18,101229256,NA,7,NA,29,NA,2,1,-2.29E-05,-24.68225894,194,9.981295705,0,0,0,0,2,0,0,4,NA,NA,NA,Marine Pollution Bulletin,Analyzing trends in ballasting behavior of vessels arriving to the United States from 2004 to 2017.,,Pergamon,135,NA,525,533,Marine Pollution Bulletin,NA,
2883598622,NSF-1545403,First,NA,1545403,10.1115/1.4041034,Journal,2018,11/1/18,88457320,NA,20,NA,67,NA,5,1,-0.000592008,-17.01121404,603,0.597614305,0,0,0,0,0,0,0,3,NA,NA,NA,Journal of Mechanical Design,Multi-Information Source Fusion and Optimization to Realize ICME: Application to Dual-Phase Materials,,American Society of Mechanical Engineers,140,11,111409,,Journal of Mechanical Design,2883598622,
2883653136,NSF-1425989,First,NA,1425989,10.1016/J.OCEMOD.2018.07.001,Journal,2018,10/1/18,33756829,NA,15,NA,39,NA,6,6,-0.000487183,-37.0396189,179,27.11803742,0,0,0,0,0,0,0,2,NA,NA,NA,Ocean Modelling,Identifying Lagrangian coherent vortices in a mesoscale ocean model,,Elsevier,130,NA,15,28,Ocean Modelling,NA,
2883689126,NSF-1633516,First,NA,1633516,10.1097/ALN.0000000000002342,Journal,2018,10/1/18,124035732,NA,7,NA,22,NA,6,1,-0.000287384,-18.81245685,156,56.21860314,1,1,0,0,2,0,3,1,NA,NA,NA,Anesthesiology,"Breakdown of Neural Function under Isoflurane Anesthesia: In Vivo, Multineuronal Imaging in Caenorhabditis elegans.",,The American Society of Anesthesiologists,129,4,733,743,Anesthesiology,NA,
2883847079,NSF-1735225,First,NA,1735225,10.1007/S10802-018-0458-Y,Journal,2019,3/1/19,58220144,NA,15,NA,69,NA,5,3,-0.000314202,-0.871272025,716,54.093579,1.25,1,0,0,31,0,7,2,NA,NA,NA,Journal of Abnormal Child Psychology,Anxiety and Attentional Bias in Children with Specific Learning Disorders,,J Abnorm Child Psychol,47,3,487,497,Journal of Abnormal Child Psychology,NA,
2883862478,NSF-1545433,First,NA,1545433,10.1186/S13071-018-3013-3,Journal,2018,7/17/18,80413395,NA,11,NA,55,NA,6,1,-0.000276243,-15.9900528,479,36.26067875,0,0,0,0,23,0,0,2,NA,NA,NA,Parasites & Vectors,Carry-over effects of urban larval environments on the transmission potential of dengue-2 virus,,BioMed Central,11,1,426,426,Parasites & Vectors,NA,
2883983071,NSF-1449999,Crossref,NA,1449999,10.1016/J.POLYMER.2018.07.062,Journal,2018,8/29/18,186054908,NA,6,NA,37,NA,7,2,-0.000459348,5.109716935,309,131.4202105,0,0,0,0,0,0,0,2,NA,NA,NA,Polymer,Electric Field Induced Assembly of Macroscopic Fibers of Poly(3-Hexylthiophene),,Elsevier,151,NA,56,64,Polymer,NA,
2884162529,NSF-1735320,Second,0.04781131,1735320,10.31274/SCIENCECOMMUNICATION-180809-108,,2014,1/1/14,NA,NA,2,NA,9,2,1,1,-0.001210654,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,Assessing the Broader Impacts of Ecological Research: Towards a “Broader Impacts Impact Factor”,,"Iowa State University, Digital Press",NA,NA,,,Iowa State University Summer Symposium on Science Communication,NA,
2884697355,NSF-1633722,First,NA,1633722,10.1007/S00221-018-5343-Y,Journal,2018,7/26/18,45281609,NA,3,NA,35,NA,2,1,-1.86E-05,5.645947845,259,124.7251929,0.5,1,0,0,0,0,0,1,NA,NA,NA,Experimental Brain Research,Trajectory formation during sensorimotor synchronization and syncopation to auditory and visual metronomes.,,Springer Berlin Heidelberg,236,11,2847,2856,Experimental Brain Research,NA,
2884733055,NSF-1425989,First,NA,1425989,10.1029/2017JC013404,Journal,2018,6/1/18,207178839,NA,6,NA,25,NA,3,2,-0.000103963,-18.42462328,95,137.4629311,0,0,0,0,0,0,0,1,NA,NA,NA,Journal of Geophysical Research,Estimating Oxygen in the Southern Ocean Using Argo Temperature and Salinity,,"John Wiley & Sons, Ltd",123,6,4280,4297,Journal of Geophysical Research,NA,
2884956971,NSF-1450032,First,NA,1450032,10.3390/V10070388,Journal,2018,7/22/18,55776271,NA,26,NA,76,NA,7,2,-0.000117232,-2.477796242,1289,43.89618666,0.25,1,0,0,2,0,1,1,NA,NA,NA,Viruses,"Co-Infection Patterns in Individual Ixodes scapularis Ticks Reveal Associations between Viral, Eukaryotic and Bacterial Microorganisms",,Multidisciplinary Digital Publishing Institute (MDPI),10,7,388,,Viruses,NA,
2885217158,NSF-1068871,Crossref,NA,1068871,10.1111/PCE.13415,Journal,2018,12/1/18,170036492,NA,43,NA,54,NA,5,4,-0.007125891,-27.27834673,240,95.94339394,-0.118181818,1,0,0,3,0,0,5,NA,NA,NA,Plant Cell and Environment,A network model links wood anatomy to xylem tissue hydraulic behaviour and vulnerability to cavitation,,Wiley,41,12,2718,2730,Plant Cell and Environment,NA,
2885238970,NSF-1449815,First,NA,1449815,10.1121/1.5049702,Journal,2018,8/10/18,11296630,NA,2,NA,0,NA,3,2,NA,NA,NA,NA,0,0,0,0,5,0,2,1,NA,NA,NA,Journal of the Acoustical Society of America,"Quantifying robustness of the /t/-/k/ contrast using a single, static spectral feature.",,Acoustical Society of AmericaASA,144,2,,,Journal of the Acoustical Society of America,NA,
2885289958,NSF-1633426,First,NA,1633426,10.5703/1288284316847,,2018,1/1/18,NA,NA,1,NA,0,NA,7,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,Integration of Art Pedagogy in Engineering Graduate Education,,,NA,NA,,,,NA,
2885649661,NSF-1633831,First,NA,1633831,10.1007/S11625-018-0612-Z,Journal,2019,7/1/19,135086837,NA,2,NA,47,NA,3,1,-0.000168011,-9.949159446,677,3.211820274,0,0,0,0,3,0,0,1,NA,NA,NA,Sustainability Science,"Knowledge mobilization for community resilience: perspectives from data, informatics, and information science",,Springer Japan,14,4,1161,1171,Sustainability Science,NA,
2886077739,NSF-1425989,First,NA,1425989,10.1029/2018GL078013,Journal,2018,9/16/18,36624081,NA,62,NA,51,NA,9,7,-0.001076662,2.321195965,289,211.7200459,-0.733333333,1,0,3,0,0,0,1,NA,NA,NA,Geophysical Research Letters,Autonomous Biogeochemical Floats Detect Significant Carbon Dioxide Outgassing in the High-Latitude Southern Ocean,,"John Wiley & Sons, Ltd",45,17,9049,9057,Geophysical Research Letters,NA,
2886169094,NSF-1450032,First,NA,1450032,10.1038/S41598-018-30968-8,Journal,2018,8/22/18,196734849,NA,25,NA,44,NA,8,3,-0.003288837,-7.82102374,387,36.67371727,-0.4375,1,0,0,7,0,0,1,NA,NA,NA,Scientific Reports,Experimental evaluation of the impact of household aerosolized insecticides on pyrethroid resistant Aedes aegypti,,Nature Publishing Group,8,1,12535,12535,Scientific Reports,NA,
2886214065,NSF-1068871,Crossref,NA,1068871,10.1002/2016WR020006,Journal,2017,5/1/17,204847658,NA,6,NA,62,NA,2,NA,-0.000315873,-32.00963037,315,20.47735789,0,0,0,0,1,0,0,2,NA,NA,NA,Water Resources Research,A Kolmogorov-Brutsaert structure function model for evaporation into a turbulent atmosphere,,"John Wiley & Sons, Ltd",53,5,3635,3644,Water Resources Research,NA,
2886281256,NSF-1144646,First,NA,1144646,10.1152/AJPRENAL.00369.2018,Journal,2018,8/15/18,200780590,NA,0,NA,9,NA,2,1,NA,-3.885851241,16,3.532336202,NA,NA,0,0,0,0,0,1,NA,NA,NA,American Journal of Physiology-renal Physiology,Why until Just Now? Undiscovered Uniqueness of the Human Glomerulus!,,"American Physiological Society Bethesda, MD",315,5,,,American Journal of Physiology-renal Physiology,NA,
2886335353,NSF-1545399,First,NA,1545399,10.1021/ACS.BIOCONJCHEM.8B00363,Journal,2018,8/6/18,155115410,NA,13,NA,65,NA,4,NA,-0.001180102,-16.70074367,914,36.66394961,0.444444444,1,0,0,0,0,0,1,NA,NA,NA,Bioconjugate Chemistry,The Role of Cargo Binding Strength in Polymer-Mediated Intracellular Protein Delivery.,,American Chemical Society,29,8,2679,2690,Bioconjugate Chemistry,NA,
2886613049,NSF-1450053,First,NA,1450053,10.1038/S41586-018-0417-3,Journal,2018,8/8/18,137773608,NA,56,NA,29,NA,5,5,-0.000720981,-4.071238456,141,115.8304823,0.7,1,0,26,339,0,0,2,NA,NA,NA,Nature,Estimating global agricultural effects of geoengineering using volcanic eruptions.,,Nature,560,7719,480,483,Nature,NA,
2886679083,NSF-1144616,Crossref,NA,1144616,10.1039/C8TA05805A,Journal,2018,11/13/18,45305740,NA,17,NA,167,NA,3,1,-0.000295776,-12.90917746,1918,39.57684268,0,0,0,0,0,0,0,2,NA,NA,NA,Journal of Materials Chemistry,Polymeric coatings for applications in electrocatalytic and photoelectrosynthetic fuel production,,The Royal Society of Chemistry,6,44,21654,21665,Journal of Materials Chemistry,NA,
2886723039,NSF-1735282,First,NA,1735282,10.1016/B978-0-444-64241-7.50314-1,BookChapter,2018,1/1/18,NA,NA,0,NA,8,NA,3,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,"Land Availability, Utilization, and Intensification for a Solar Powered Economy",,Elsevier,44,NA,1915,1920,,NA,
2886833779,NSF-1449828,Crossref,NA,1449828,10.1162/OPMI_A_00017,Journal,2018,12/20/18,2488191322,NA,2,NA,23,NA,4,2,-0.00010463,-28.89704468,156,68.49896452,0,0,0,7,27,0,0,1,NA,NA,NA,Open Mind,Certainty Is Primarily Determined by Past Performance During Concept Learning,,"MIT PressOne Rogers Street, Cambridge, MA 02142-1209USAjournals-info@mit.edu",2,2,47,60,Open Mind,NA,
2887095072,NSF-1144752,Crossref,NA,1144752,10.1038/S41598-018-31130-0,Journal,2018,8/23/18,196734849,NA,4,NA,79,NA,3,2,-3.80E-05,1.374648657,755,77.18773643,2,2,0,1,20,0,0,1,NA,NA,NA,Scientific Reports,Dynamic colonization history in a rediscovered Isle Royale carnivore.,,Nature Publishing Group,8,1,12711,12711,Scientific Reports,NA,
2887192764,NSF-1144901,Crossref,NA,1144901,10.1364/BOE.9.003937,Journal,2018,8/1/18,104118869,NA,13,NA,64,NA,5,NA,-0.000491594,-21.8263062,641,6.883176848,3,1,1,0,0,0,4,1,NA,NA,NA,Biomedical Optics Express,Wearable speckle plethysmography (SPG) for characterizing microvascular flow and resistance.,,Optical Society of America,9,8,3937,3952,Biomedical Optics Express,NA,
2887520184,NSF-1144726,Crossref,NA,1144726,10.1002/AIC.16378,Journal,2018,12/1/18,147177414,NA,3,NA,50,NA,3,3,-2.63E-05,-3.616465644,444,53.83688545,0,0,0,0,0,0,1,3,NA,NA,NA,Aiche Journal,Bioinformatic analysis of Chinese hamster ovary host cell protein lipases.,,"John Wiley & Sons, Ltd",64,12,4247,4254,Aiche Journal,NA,
2887532069,NSF-1144726,Crossref,NA,1144726,10.1016/J.NBD.2018.07.030,Journal,2018,11/1/18,35878148,NA,24,NA,38,NA,2,1,0.000229069,1.597072829,410,71.60940116,-0.793650794,1,0,0,0,0,0,1,NA,NA,NA,Neurobiology of Disease,A differentiating neural stem cell-derived astrocytic population mitigates the inflammatory effects of TNF-α and IL-6 in an iPSC-based blood-brain barrier model,,Neurobiol Dis,119,NA,113,120,Neurobiology of Disease,NA,
2887591838,NSF-1069240,Crossref,NA,1069240,10.1364/OL.43.004061,Journal,2018,8/15/18,134390580,NA,2,NA,0,NA,15,4,NA,NA,NA,NA,0,0,0,0,0,0,0,2,NA,NA,NA,Optics Letters,Differential phase-shift-keying demodulation by coherent perfect absorption in silicon photonics.,,Optical Society of America,43,16,4061,4064,Optics Letters,NA,
2887628757,NSF-1633831,First,NA,1633831,10.1021/ACS.EST.8B01700,Journal,2018,8/3/18,13479253,NA,15,NA,43,NA,8,3,-0.000282558,-11.61658807,155,51.97380682,1,1,0,0,13,0,0,2,NA,NA,NA,Environmental Science & Technology,"Dosing, Not the Dose: Comparing Chronic and Pulsed Silver Nanoparticle Exposures",,American Chemical Society,52,17,10048,10056,Environmental Science & Technology,NA,
2887699222,NSF-1735235,First,NA,1735235,10.3390/HYDROLOGY5030042,Journal,2018,8/7/18,2736724886,NA,3,NA,48,NA,3,NA,-8.56E-05,2.496777711,475,80.82563644,1,1,0,0,0,0,0,1,NA,NA,NA,Hydrology,Hydrologic Characteristics of Streamflow in the Southeast Atlantic and Gulf Coast Hydrologic Region during 1939–2016 and Conceptual Map of Potential Impacts,,Multidisciplinary Digital Publishing Institute,5,3,42,,Hydrology,NA,
2888087873,NSF-1069157,Crossref,NA,1069157,10.1007/S00040-018-0654-3,Journal,2018,11/1/18,42032724,NA,0,NA,54,NA,2,1,NA,-0.755817984,360,99.55972379,NA,NA,0,0,2,0,0,1,NA,NA,NA,Insectes Sociaux,Contest experience does not increase survivorship in honey bee queen duels,,Springer International Publishing,65,4,631,637,Insectes Sociaux,NA,
2888223595,NSF-1633831,First,NA,1633831,10.1073/PNAS.1802316115,Journal,2018,9/4/18,125754415,NA,114,NA,46,NA,9,3,-0.00201122,-10.40154,360,49.71305717,0.038239538,2,0,7,20,0,0,1,NA,NA,NA,Proceedings of the National Academy of Sciences of the United States of America,Decreasing fire season precipitation increased recent western US forest wildfire activity.,,National Academy of Sciences,115,36,201802316,,Proceedings of the National Academy of Sciences of the United States of America,NA,
2888225422,NSF-1545403,First,NA,1545403,10.1115/1.4041177,Journal,2018,11/1/18,88457320,NA,4,NA,40,NA,6,1,-0.000513215,-20.39543575,157,7.247182711,1,1,0,0,0,0,0,2,NA,NA,NA,Journal of Mechanical Design,Interdisciplinary Research on Designing Engineering Material Systems: Results From a National Science Foundation Workshop,,American Society of Mechanical Engineers,140,11,110801,,Journal of Mechanical Design,NA,
2888329004,NSF-1633740,First,NA,1633740,10.3390/SU10092988,Journal,2018,8/22/18,10134376,NA,39,NA,74,NA,3,NA,-0.003023835,-4.922544442,869,13.15299007,-0.133333333,2,0,6,10,0,0,1,NA,NA,NA,Sustainability,Does Urban Agriculture Improve Food Security? Examining the Nexus of Food Access and Distribution of Urban Produced Foods in the United States: A Systematic Review,,MDPI AG,10,9,2988,,Sustainability,NA,
2888369555,NSF-1449617,First,NA,1449617,10.1029/2018EO101599,Journal,2018,8/20/18,205800633,NA,1,NA,0,NA,7,NA,NA,NA,NA,NA,0.5,1,0,0,32,0,0,1,NA,NA,NA,Eos,Preparing Graduate Students for STEM Careers Outside Academia,,American Geophysical Union (AGU),99,NA,,,Eos,NA,
2888470459,NSF-1545261,First,NA,1545261,10.1002/RSE2.92,Journal,2019,3/1/19,2737234030,NA,18,NA,33,NA,6,3,-1.51E-05,-15.57457194,193,4.5,0,0,0,0,0,0,0,5,NA,NA,NA,Remote Sensing in Ecology and Conservation,Automated detection of bird roosts using NEXRAD radar data and Convolutional Neural Networks,,"John Wiley & Sons, Ltd",5,1,20,32,Remote Sensing in Ecology and Conservation,NA,
2888706947,NSF-1633516,First,NA,1633516,10.1088/1741-2552/AADBB2,Journal,2018,8/21/18,32898093,NA,4,NA,60,NA,5,1,-3.31E-05,-31.03934507,712,20.24112036,-1.11E-16,1,0,0,7,0,1,1,NA,NA,NA,Journal of Neural Engineering,High-density microfibers as a potential optical interface to reach deep brain regions.,,IOP Publishing,15,6,066002,066002,Journal of Neural Engineering,NA,
2888821182,NSF-1450032,First,NA,1450032,10.1016/J.TRIA.2018.08.001,Journal,2018,9/1/18,2898267469,NA,2,NA,11,NA,3,2,0,1.745743122,31,21.63715939,0.5,1,0,0,23,0,0,1,NA,NA,NA,Translational Research in Anatomy,High incidence of a third head of biceps brachii in females,,Elsevier,12,NA,25,27,Translational Research in Anatomy,NA,
2888824362,NSF-1069283,Crossref,NA,1069283,10.1109/JSEN.2018.2868135,Journal,2018,11/1/18,189694085,NA,7,NA,21,NA,4,2,0.000262261,-12.55573925,48,3.588139019,2,1,0,0,0,0,0,3,NA,NA,NA,IEEE Sensors Journal,Incipient Damage Detection for Large Area Structures Monitored With a Network of Soft Elastomeric Capacitors Using Relative Entropy,,Institute of Electrical and Electronics Engineers (IEEE),18,21,8827,8834,IEEE Sensors Journal,NA,
2889068738,NSF-1633831,First,NA,1633831,10.1038/S41467-018-05948-1,Journal,2018,9/5/18,64187185,NA,26,NA,69,NA,7,6,-0.000835771,1.677201274,337,138.6844115,-0.25,1,0,2,24,0,0,2,NA,NA,NA,Nature Communications,Precipitation thresholds regulate net carbon exchange at the continental scale,,Nature Publishing Group,9,1,3596,3596,Nature Communications,NA,
2889077371,NSF-1450006,First,NA,1450006,10.1016/J.PATREC.2018.08.035,Journal,2018,12/1/18,151820558,NA,1,NA,20,NA,4,2,-1.62E-05,-3.98433033,56,47.31211481,1,2,0,0,0,0,0,1,NA,NA,NA,Pattern Recognition Letters,Variational Gaussian process for multisensor classification problems,,North-Holland,116,NA,80,87,Pattern Recognition Letters,NA,
2889147436,NSF-1144399,Crossref,NA,1144399,10.1016/J.NEUROPSYCHOLOGIA.2018.08.030,Journal,2018,10/1/18,165368631,NA,2,NA,57,NA,5,3,-2.60E-05,-3.39487624,751,57.51058952,1,2,0,0,1,0,0,1,NA,NA,NA,Neuropsychologia,Changes in discourse structure over time following traumatic brain injury,,Pergamon,119,NA,308,319,Neuropsychologia,NA,
2889480631,NSF-1735095,First,NA,1735095,10.1093/DATABASE/BAY079,Journal,2018,1/1/18,5986019,NA,2,NA,13,NA,3,2,0,-53.82166832,45,-7.575273834,0.5,1,0,0,1,0,1,1,NA,NA,NA,Database,A probabilistic automated tagger to identify human-related publications.,,Oxford University Press,2018,2018,1,8,Database,NA,
2889517691,NSF-1545399,First,NA,1545399,10.1002/ASIA.201800849,Journal,2018,11/16/18,188582317,NA,7,NA,97,NA,2,1,-0.000521066,-16.06692097,1439,30.96108454,0,0,0,0,0,0,0,1,NA,NA,NA,Chemistry-an Asian Journal,Associative and Dissociative Processes in Non-Covalent Polymer-Mediated Intracellular Protein Delivery.,,"John Wiley & Sons, Ltd",13,22,3351,3365,Chemistry-an Asian Journal,NA,
