Award,Sentence,Skill,Similarity Value
2105701,"To support students in acquiring these skills, graduate curricula can benefit from a framework and process for designing educational modules that are accessible to students in different disciplines, that identifies how they contribute to their field, and integrates emerging business needs.",Training and Teaching Others,0.5117641687393188
2105701,"To support students in acquiring these skills, graduate curricula can benefit from a framework and process for designing educational modules that are accessible to students in different disciplines, that identifies how they contribute to their field, and integrates emerging business needs.",Coaching and Developing Others,0.5086930394172668
2105701,"Through the co-creation in phase one, graduate students learn about: (a) Models and methods for integrating disciplinary approaches and avoiding common pitfalls; (b) Social science concepts (viz.",Applied Science,0.5503448843955994
2105701,"Through the co-creation in phase one, graduate students learn about: (a) Models and methods for integrating disciplinary approaches and avoiding common pitfalls; (b) Social science concepts (viz.",Social Science,0.5013881921768188
2105701,A tool kit will provide the templates and rubrics for participatory educational design and collection of common datasets to assess the projected learning outcomes from implementations by a broader graduate education community.,Education and Training,0.51414555311203
2105701,A tool kit will provide the templates and rubrics for participatory educational design and collection of common datasets to assess the projected learning outcomes from implementations by a broader graduate education community.,Training and Teaching Others,0.5651243329048157
2105701,"The goals of IGE are to pilot, test and validate innovative approaches to graduate education and to generate the knowledge required to move these approaches into the broader community.","Organizing, Planning, and Prioritizing Work",0.5211957097053528
2105718,The future engineering workforce calls for a skill set that requires disciplinary knowledge and technology to be adapted and applied in solving complex problems with experts from diverse fields.,Originality,0.5321820974349976
2105718,"This need also opens opportunities for women and students of color, traditionally underrepresented in engineering, to explore a broader range of research and career pathways that better identify with their interests and values.",Applied Science,0.5461252927780151
2105718,"To support students in acquiring these skills, graduate curricula can benefit from a framework and process for designing educational modules that are accessible to students in different disciplines, that identifies how they contribute to their field, and integrates emerging business needs.",Required Level of Education,0.5131686329841614
2105718,"To support students in acquiring these skills, graduate curricula can benefit from a framework and process for designing educational modules that are accessible to students in different disciplines, that identifies how they contribute to their field, and integrates emerging business needs.",Instructional Program Required,0.5144662857055664
2105718,"To support students in acquiring these skills, graduate curricula can benefit from a framework and process for designing educational modules that are accessible to students in different disciplines, that identifies how they contribute to their field, and integrates emerging business needs.",Training and Teaching Others,0.5117641687393188
2105718,"To support students in acquiring these skills, graduate curricula can benefit from a framework and process for designing educational modules that are accessible to students in different disciplines, that identifies how they contribute to their field, and integrates emerging business needs.",Coaching and Developing Others,0.5086930394172668
2105718,"Through the co-creation in phase one, graduate students learn about: (a) Models and methods for integrating disciplinary approaches and avoiding common pitfalls; (b) Social science concepts (viz.",Applied Science,0.5503448843955994
2105718,"Through the co-creation in phase one, graduate students learn about: (a) Models and methods for integrating disciplinary approaches and avoiding common pitfalls; (b) Social science concepts (viz.",Social Science,0.5013881921768188
2105718,A tool kit will provide the templates and rubrics for participatory educational design and collection of common datasets to assess the projected learning outcomes from implementations by a broader graduate education community.,Education and Training,0.51414555311203
2105718,A tool kit will provide the templates and rubrics for participatory educational design and collection of common datasets to assess the projected learning outcomes from implementations by a broader graduate education community.,Training and Teaching Others,0.5651243329048157
2105718,"The goals of IGE are to pilot, test and validate innovative approaches to graduate education and to generate the knowledge required to move these approaches into the broader community.","Organizing, Planning, and Prioritizing Work",0.5211957097053528
2105721,"By identifying the nature of the challenges that neurodiverse students face in the prevailing one-size-fits-all model of STEM graduate education, this project aims to pilot and test innovative approaches to improve the sense of belonging, productivity, and overall experience of neurodiverse graduate students.",Coaching and Developing Others,0.5073545575141907
2105721,"In doing so, this project will generate knowledge that informs the development of more inclusive educational practices that capitalize on the unique talents of neurodiverse individuals.",Process,0.5668856501579285
2105721,"In doing so, this project will generate knowledge that informs the development of more inclusive educational practices that capitalize on the unique talents of neurodiverse individuals.",Training and Teaching Others,0.5468705296516418
2105721,"In doing so, this project will generate knowledge that informs the development of more inclusive educational practices that capitalize on the unique talents of neurodiverse individuals.",Coaching and Developing Others,0.5696523189544678
2105721,Activities will encourage participation of these populations of students by adopting a strength-based approach toward neurodiversity.,Coaching and Developing Others,0.5159512162208557
2105721,"awareness of their unique strengths and challenges enhances their self-efficacy and self-advocacy, 2) providing opportunities for peer-to-peer interaction enhances the sense of belonging and experience of neurodiverse students in STEM graduate programs, and 3) providing writing interventions focused on students?",Coaching and Developing Others,0.5348669290542603
2105721,metacognitive skills enhances their writing productivity.,Written Comprehension,0.6001253128051758
2105721,metacognitive skills enhances their writing productivity.,Written Expression,0.5738652944564819
2105721,metacognitive skills enhances their writing productivity.,Reading Comprehension,0.5078784823417664
2105721,metacognitive skills enhances their writing productivity.,English/language Arts,0.5508158802986145
2105721,The data from the integrated research plan and formal evaluation will generate critical knowledge for the scale-up of the proposed activities and inform future enhancements of STEM graduate education.,Process,0.5259321331977844
2105721,This knowledge will be shared with engineering educators through a workshop at the ASEE annual meeting and formal publications.,Instructional Program Required,0.5215669274330139
2105721,This knowledge will be shared with engineering educators through a workshop at the ASEE annual meeting and formal publications.,Applied Science,0.512368381023407
2105721,"Supported by a strong institutional commitment, the multidisciplinary team of principal investigators and the diverse project advisory board composed of university administrators, researchers, industry leaders, philanthropists, and graduate students will guide the recruitment, data collection, data analysis, dissemination, and outreach activities of the project.",Staffing Organizational Units,0.5148847103118896
2105721,"The goals of IGE are to pilot, test and validate innovative approaches to graduate education and to generate the knowledge required to move these approaches into the broader community.","Organizing, Planning, and Prioritizing Work",0.5211957097053528
2105723,"The range of activities will include survey and focus group research, website development, workshops, research forums, and other convenings.","Organizing, Planning, and Prioritizing Work",0.5020464658737183
2105723,"Data collected by CGS and analyzed from a perspective informed by theoretical frameworks including self-efficacy, collective impact, and cultural-historical activity theories will inform continuous improvement.",Monitoring,0.5384761691093445
2105723,"Results will also contribute to knowledge about how such a ""Hub""-based approach can accelerate broader adoption and institutionalization of evidence-based practices and drive innovation across a wide range of institutions, generally, and in STEM graduate education specifically.",Process,0.5309560894966125
2105726,"Graduate students trained in science, technology, engineering, and math (STEM) are essential for supporting innovation in sustainable development strategies, particularly for enhancing resiliency to unprecedented global challenges such as climate change, human migration, and pandemics.",Applied Science,0.5550979375839233
2105726,"Equipping students with transformative skills in STEM is necessary for their future success, and for the sustainable development of society.",Coaching and Developing Others,0.5344401001930237
2105726,Students will develop creative solutions to complex sustainable development challenges as an integral part of team working in close collaboration with local communities.,Thinking Creatively,0.5249637961387634
2105726,Students will develop creative solutions to complex sustainable development challenges as an integral part of team working in close collaboration with local communities.,Establishing and Maintaining Interpersonal Relationships,0.5067946314811707
2105726,"To empower them to effectively and compassionately advocate for change where it is needed most, participants will also receive modular professional development training in science communication, multiculturalism, global leadership, and environmental justice.",Coaching and Developing Others,0.5100700259208679
2105726,"Sustainable development provides a unifying and motivational theme under which faculty and students can work together across traditional academic boundaries, providing inherent opportunities for teamwork and transdisciplinary collaboration.",Establishing and Maintaining Interpersonal Relationships,0.5318154096603394
2105726,"The goals of IGE are to pilot, test and validate innovative approaches to graduate education and to generate the knowledge required to move these approaches into the broader community.","Organizing, Planning, and Prioritizing Work",0.5211957097053528
2125295,"Data science has become a powerful tool for generating new knowledge, fueling innovation, and dealing with society's most pressing problems.",Active Learning,0.5147749781608582
2125295,The program will enable students to conduct convergent research in problem domains that blend data science with deep disciplinary knowledge.,Computer Science,0.521446704864502
2125295,"The project anticipates training sixty-eight (68) Ph.D. students, including thirty-four (34) NRT-funded trainees, recruited from both the human-centered sciences (HCS, consisting of Psychology, Linguistics, Economics, Neurobiology & Behavior, Political Science, and Sociology) and the data sciences (DS, consisting of Computer Science and Applied Mathematics & Statistics).",Education and Training,0.555828869342804
2125295,"Both trainees and trainers will practice techniques for detecting and addressing biases in themselves and their research, as well as within social and institutional settings.",Learning Strategies,0.5476090312004089
2125295,"Both trainees and trainers will practice techniques for detecting and addressing biases in themselves and their research, as well as within social and institutional settings.",Monitoring,0.5022788047790527
2125295,"Both trainees and trainers will practice techniques for detecting and addressing biases in themselves and their research, as well as within social and institutional settings.",Education and Training,0.5584633946418762
2125362,"The project anticipates training 75 master?s and Ph.D. students, including 25 funded trainees, from computing and information sciences, engineering, mathematics, psychology, and imaging science.",Education and Training,0.5088832378387451
2125362,"The project anticipates training 75 master?s and Ph.D. students, including 25 funded trainees, from computing and information sciences, engineering, mathematics, psychology, and imaging science.",Instructional Program Required,0.5310264825820923
2125362,"The project anticipates training 75 master?s and Ph.D. students, including 25 funded trainees, from computing and information sciences, engineering, mathematics, psychology, and imaging science.",Applied Science,0.5262696743011475
2125362,"Innovative educational features include visits to facilitate early connections between trainees and minority-serving institutions, roundtables on advanced research practices, dataset development, lab rotations, national lab and industry internships, seed-funded projects, and diversity and inclusion workshops.",Coaching and Developing Others,0.5026471614837646
2125510,"The effective monitoring of factors affecting soil, water, and air quality requires the development of economical, multifunctional, durable, and easily deployable sensors.","Monitoring Processes, Materials, or Surroundings",0.5332798361778259
2125510,These properties enable the development of highly specialized platforms for targeted application in specific environmental problems.,Complex Problem Solving Skills,0.527432918548584
2125510,These properties enable the development of highly specialized platforms for targeted application in specific environmental problems.,Complex Problem Solving,0.5102915167808533
2125510,"These properties include chemical concentrations, states, and flows associated with pollution, biogeochemical cycling, and risks to human health and ecosystems.",Chemistry,0.5193811058998108
2125528,"This will require a convergence of skillsets and knowledge to traverse technological, regulatory, ethical, and societal hurdles to create technologies that safely and successfully meet modern challenges.",Process,0.552190899848938
2125528,"This will require a convergence of skillsets and knowledge to traverse technological, regulatory, ethical, and societal hurdles to create technologies that safely and successfully meet modern challenges.",Complex Problem Solving Skills,0.5236562490463257
2125528,"This will require a convergence of skillsets and knowledge to traverse technological, regulatory, ethical, and societal hurdles to create technologies that safely and successfully meet modern challenges.",Technical Skills,0.5088905692100525
2125528,"This will require a convergence of skillsets and knowledge to traverse technological, regulatory, ethical, and societal hurdles to create technologies that safely and successfully meet modern challenges.",Operations Analysis,0.5166850090026855
2125528,"This will require a convergence of skillsets and knowledge to traverse technological, regulatory, ethical, and societal hurdles to create technologies that safely and successfully meet modern challenges.",Technology Design,0.5983762145042419
2125528,"This will require a convergence of skillsets and knowledge to traverse technological, regulatory, ethical, and societal hurdles to create technologies that safely and successfully meet modern challenges.",Installation,0.5145440101623535
2125528,"This will require a convergence of skillsets and knowledge to traverse technological, regulatory, ethical, and societal hurdles to create technologies that safely and successfully meet modern challenges.",Management of Material Resources,0.5059406757354736
2125528,"This will require a convergence of skillsets and knowledge to traverse technological, regulatory, ethical, and societal hurdles to create technologies that safely and successfully meet modern challenges.",Engineering and Technology,0.5809144973754883
2125528,Most graduate engineering programs excel at teaching the fundamental tenets of their respective disciplines.,Computer Science,0.5116197466850281
2125528,Most graduate engineering programs excel at teaching the fundamental tenets of their respective disciplines.,Applied Science,0.5680691003799438
2125528,"However, graduate engineering curricula often lack the training that enables students to transcend their disciplines and engage in convergent research that involves not just other engineers, but also professionals from other STEM fields, medicine, business, and law.",Applied Science,0.516873300075531
2125528,"By engaging with these other disciplines, this traineeship will provide a more holistic and innovative approach for the professional formation of engineers to impact the future of advanced surgical technologies.",Required Level of Education,0.5111224055290222
2125528,"By engaging with these other disciplines, this traineeship will provide a more holistic and innovative approach for the professional formation of engineers to impact the future of advanced surgical technologies.",Instructional Program Required,0.5113489627838135
2125528,"By engaging with these other disciplines, this traineeship will provide a more holistic and innovative approach for the professional formation of engineers to impact the future of advanced surgical technologies.",Applied Science,0.5427595376968384
2125528,"This National Science Foundation Research Traineeship (NRT) award to Duke University will train Master?s and Ph.D. students in the interdisciplinary fields of engineering, computer science, data science, and surgical technologies.",Applied Science,0.5114611387252808
2125528,"This project anticipates training a total of 230 students, including 30 NRT-funded trainees from Engineering, Computer Science, Math, Science and Society, and Statistics.",Education and Training,0.5347777009010315
2125528,"The vision for this traineeship is to provide a new research and training framework for engineering and computer science graduate students to access other disciplines and thereby design advanced surgical technologies that integrate medical provider, societal, end-user, and patient needs throughout development and testing.",Instructional Program Required,0.5407705307006836
2125528,"The vision for this traineeship is to provide a new research and training framework for engineering and computer science graduate students to access other disciplines and thereby design advanced surgical technologies that integrate medical provider, societal, end-user, and patient needs throughout development and testing.",Applied Science,0.5450546741485596
2125528,"The vision for this traineeship is to provide a new research and training framework for engineering and computer science graduate students to access other disciplines and thereby design advanced surgical technologies that integrate medical provider, societal, end-user, and patient needs throughout development and testing.",Training and Teaching Others,0.5089161992073059
2125528,"The proposed traineeship model combines classroom-based, research-based, and professional development activities completed concurrently over two years, leading to four core learning outcomes: (1) a common knowledge base; (2) subject expertise across multiple, convergent disciplines; (3) a translational experience at the forefront of surgical technology research and development; and (4) professional development opportunities that prepare students for both academic and industry-based careers in surgical technology.",Instructional Program Required,0.5035755634307861
2125606,"The project anticipates training 40 students (30 Ph.D. and 10 Masters), including 30 funded trainees, from Materials Science and Engineering, Integrative Biosciences, and Integrative Pathobiology.",Education and Training,0.5102066397666931
2125606,An area of focus for the traineeship includes support and training of faculty to mentor the trainees and provide trainees with training and opportunities to mentor as well.,Learning Strategies,0.5224583148956299
2125606,An area of focus for the traineeship includes support and training of faculty to mentor the trainees and provide trainees with training and opportunities to mentor as well.,Education and Training,0.5373110175132751
2125606,An area of focus for the traineeship includes support and training of faculty to mentor the trainees and provide trainees with training and opportunities to mentor as well.,Required Level of Education,0.5127849578857422
2125606,An area of focus for the traineeship includes support and training of faculty to mentor the trainees and provide trainees with training and opportunities to mentor as well.,Instructional Program Required,0.5493096113204956
2125606,An area of focus for the traineeship includes support and training of faculty to mentor the trainees and provide trainees with training and opportunities to mentor as well.,Training and Teaching Others,0.5280547142028809
2125606,An area of focus for the traineeship includes support and training of faculty to mentor the trainees and provide trainees with training and opportunities to mentor as well.,Coaching and Developing Others,0.6263067722320557
2125606,"The multidisciplinary project team will train emerging scientists, engineers, entrepreneurs, and managers to develop the next generation of sustainable, biodegradable food and medical packaging applications.",Operations Analysis,0.5538162589073181
2125606,"The multidisciplinary project team will train emerging scientists, engineers, entrepreneurs, and managers to develop the next generation of sustainable, biodegradable food and medical packaging applications.",Applied Science,0.5632094144821167
2125606,The knowledge and training gained by the trainees will eventually result in new design and manufacturing methodologies.,Process,0.5111838579177856
2125606,The program emphasizes mentoring at three levels.,Coaching and Developing Others,0.5253092646598816
2125606,Students will be co-advised and mentored by a minimum of two faculty members.,Coaching and Developing Others,0.5361947417259216
2125606,Faculty and trainees will be involved in outreach to and mentoring of high school students.,Coaching and Developing Others,0.5199669599533081
2125606,Faculty and trainees will be involved in outreach to and mentoring of high school students.,Staffing Organizational Units,0.5603681802749634
2125606,"Moreover, an annual mentoring workshop will be conducted to provide both faculty and trainees with strategies for effective mentoring.",Coaching and Developing Others,0.5482387542724609
2125606,"Other professional development activities are also in place to ensure students receive formal and informal preparation in proposal development and technical writing, teamwork, and ethics.",Social Skills,0.5193594694137573
2125606,"Other professional development activities are also in place to ensure students receive formal and informal preparation in proposal development and technical writing, teamwork, and ethics.","Organizing, Planning, and Prioritizing Work",0.5079929232597351
2125606,"Other professional development activities are also in place to ensure students receive formal and informal preparation in proposal development and technical writing, teamwork, and ethics.",Training and Teaching Others,0.5408143401145935
2125606,"Other professional development activities are also in place to ensure students receive formal and informal preparation in proposal development and technical writing, teamwork, and ethics.",Coaching and Developing Others,0.5028929114341736
2125644,"The program's goal is to train a new generation of biological scientists and engineers who can work across disciplines, are fluent in data analytics and experimental methods, and who will advance fundamental research in quantitative biology and bioengineering.",Applied Science,0.5303340554237366
2125644,"The project anticipates training 70 Ph.D. students, including 30 funded trainees, from doctoral programs in: biological engineering, biomolecular science & engineering, chemical engineering, computer science, electrical and computer engineering, molecular, cellular and developmental biology, mechanical engineering, and physics.",Applied Science,0.5837668180465698
2125644,"Trainees will be supported by a new curriculum, which will serve as the basis of an emergent Biological Engineering Ph.D. program.",Instructional Program Required,0.5392153859138489
2125644,"Trainees will be supported by a new curriculum, which will serve as the basis of an emergent Biological Engineering Ph.D. program.",Applied Science,0.5606712102890015
2125644,"To support self-reflection, deliberate career planning, and self-efficacy, the program will deploy a three-pronged mentoring plan, including a faculty advisor, peer feedback, and self-assessment through individual development plans.",Coaching and Developing Others,0.5512716174125671
2125644,This will allow students to experience firsthand how fundamental discovery can ultimately impact applied health applications.,Process,0.5060418844223022
2125644,This will allow students to experience firsthand how fundamental discovery can ultimately impact applied health applications.,Applied Science,0.5337905287742615
2125677,The next generation of innovators accordingly needs a new kind of training.,Active Learning,0.5116885304450989
2125677,The next generation of innovators accordingly needs a new kind of training.,Learning Strategies,0.5108696222305298
2125677,"For system designers, this means knowing enough about how AI tools are evolving to reimagine how tasks and processes could and should transform work in ways that fully leverage the potential power of AI tools.",Technology Design,0.5066539645195007
2125677,This NRT aims to educate researchers capable of ?co-designing?,Systems Skills,0.5286010503768921
2125677,This NRT aims to educate researchers capable of ?co-designing?,Engineering and Technology,0.5182523131370544
2125677,"To accomplish this, the educational program aims to instill the following: 1) Comfort in bridging distant disciplines.",Instructional Program Required,0.56467205286026
2125677,"Through novel onboarding sequences and shared experience of cross-disciplinary engagement with peers, mentors, and industry, the program will educate interdisciplinary, ?comb-shaped?",Instructional Program Required,0.544044554233551
2125677,"Through novel onboarding sequences and shared experience of cross-disciplinary engagement with peers, mentors, and industry, the program will educate interdisciplinary, ?comb-shaped?",Establishing and Maintaining Interpersonal Relationships,0.5232266187667847
2125677,"Through novel onboarding sequences and shared experience of cross-disciplinary engagement with peers, mentors, and industry, the program will educate interdisciplinary, ?comb-shaped?",Training and Teaching Others,0.5051212906837463
2125677,"Through novel onboarding sequences and shared experience of cross-disciplinary engagement with peers, mentors, and industry, the program will educate interdisciplinary, ?comb-shaped?",Coaching and Developing Others,0.5215781331062317
2125677,"Through novel onboarding sequences and shared experience of cross-disciplinary engagement with peers, mentors, and industry, the program will educate interdisciplinary, ?comb-shaped?",Providing Consultation and Advice to Others,0.5233314037322998
2125677,2) Appreciation for contextually-embedded problem-solving.,Cognitive Abilities,0.6589552760124207
2125677,2) Appreciation for contextually-embedded problem-solving.,Verbal Abilities,0.6404865980148315
2125677,2) Appreciation for contextually-embedded problem-solving.,Idea Generation and Reasoning Abilities,0.6648162603378296
2125677,2) Appreciation for contextually-embedded problem-solving.,Originality,0.5873535871505737
2125677,2) Appreciation for contextually-embedded problem-solving.,Deductive Reasoning,0.5780009031295776
2125677,2) Appreciation for contextually-embedded problem-solving.,Quantitative Abilities,0.5672383308410645
2125677,2) Appreciation for contextually-embedded problem-solving.,Mathematical Reasoning,0.5221132040023804
2125677,2) Appreciation for contextually-embedded problem-solving.,Mathematics,0.5084802508354187
2125677,2) Appreciation for contextually-embedded problem-solving.,Science,0.5173643827438354
2125677,2) Appreciation for contextually-embedded problem-solving.,Critical Thinking,0.6168926954269409
2125677,2) Appreciation for contextually-embedded problem-solving.,Active Learning,0.5205768346786499
2125677,2) Appreciation for contextually-embedded problem-solving.,Complex Problem Solving Skills,0.538206934928894
2125677,2) Appreciation for contextually-embedded problem-solving.,Complex Problem Solving,0.529428243637085
2125677,2) Appreciation for contextually-embedded problem-solving.,Making Decisions and Solving Problems,0.5245776176452637
2125677,Important issues arise when well-intentioned systems evolve post-deployment.,Complex Problem Solving Skills,0.5223448872566223
2125677,"This program?s strategy is to make communication, leadership, teamwork, and ethics central to each program element.",Providing Consultation and Advice to Others,0.5584160685539246
2125677,4) Valuing diverse perspectives in decision-making.,Active Learning,0.5105990767478943
2125677,4) Valuing diverse perspectives in decision-making.,Negotiation,0.5033900737762451
2125677,4) Valuing diverse perspectives in decision-making.,Judgment and Decision Making,0.5845892429351807
2125677,4) Valuing diverse perspectives in decision-making.,Mental Processes,0.5089061260223389
2125677,4) Valuing diverse perspectives in decision-making.,"Judging the Qualities of Objects, Services, or People",0.5532845258712769
2125677,4) Valuing diverse perspectives in decision-making.,Reasoning and Decision Making,0.5386357307434082
2125684,"The resulting science can then be translated to aid communities in assessing the risks of, and actions to address, these challenges.",Science,0.509425938129425
2125684,"The resulting science can then be translated to aid communities in assessing the risks of, and actions to address, these challenges.",Complex Problem Solving,0.5240012407302856
2125684,"The resulting science can then be translated to aid communities in assessing the risks of, and actions to address, these challenges.",Systems Analysis,0.5100828409194946
2125684,an important issue as many students coming from backgrounds like geology or biology may see data science as a barrier to success rather than a pathway to career enablement.,Applied Science,0.5133311152458191
2125684,The trainees will extend their dissertation research by applying their basic science skills in partnerships with local communities to identify and solve problems of concern.,Applied Science,0.5257943272590637
2125684,The trainees will extend their dissertation research by applying their basic science skills in partnerships with local communities to identify and solve problems of concern.,Training and Teaching Others,0.5228246450424194
2125684,The trainees will extend their dissertation research by applying their basic science skills in partnerships with local communities to identify and solve problems of concern.,Coaching and Developing Others,0.5416561961174011
2125684,"The project anticipates training 36 Ph.D. students, including 18 funded trainees, from two of ECU?s flagship doctoral programs, the Integrated Coastal Science program and the Interdisciplinary Doctoral Program in Biology, Biomedicine, and Chemistry.",Applied Science,0.5651673078536987
2125684,"These data-driven tools can bring new insights to the understanding of complex systems, particularly in detecting changes in system behavior that can be complemented with more traditional studies to understand why or how the change occurred.",Speed of Closure,0.5333245396614075
2125684,"These data-driven tools can bring new insights to the understanding of complex systems, particularly in detecting changes in system behavior that can be complemented with more traditional studies to understand why or how the change occurred.",Active Learning,0.567918598651886
2125684,"These data-driven tools can bring new insights to the understanding of complex systems, particularly in detecting changes in system behavior that can be complemented with more traditional studies to understand why or how the change occurred.",Systems Skills,0.5332388877868652
2125684,"These data-driven tools can bring new insights to the understanding of complex systems, particularly in detecting changes in system behavior that can be complemented with more traditional studies to understand why or how the change occurred.",Systems Analysis,0.5052570700645447
2125684,"These data-driven tools can bring new insights to the understanding of complex systems, particularly in detecting changes in system behavior that can be complemented with more traditional studies to understand why or how the change occurred.",Mechanical,0.5080344676971436
2125684,"These data-driven tools can bring new insights to the understanding of complex systems, particularly in detecting changes in system behavior that can be complemented with more traditional studies to understand why or how the change occurred.",Analyzing Data or Information,0.5379108786582947
2125684,"Further, the traineeship is based on and tests the effectiveness of best practices for training students to overcome issues such as imposter phenomena and stereotype threats related to data science.",Learning Strategies,0.50380939245224
2125684,"Further, the traineeship is based on and tests the effectiveness of best practices for training students to overcome issues such as imposter phenomena and stereotype threats related to data science.",Education and Training,0.5464237928390503
2125684,The experiential activities are structured to build trainees?,Learning Strategies,0.5495180487632751
2125684,The experiential activities are structured to build trainees?,Social Skills,0.6074298620223999
2125684,The experiential activities are structured to build trainees?,Required Level of Education,0.5961282253265381
2125684,The experiential activities are structured to build trainees?,Instructional Program Required,0.5880389213562012
2125684,The experiential activities are structured to build trainees?,Information Input,0.5058645009994507
2125684,The experiential activities are structured to build trainees?,Mental Processes,0.5145708918571472
2125684,The experiential activities are structured to build trainees?,Scheduling Work and Activities,0.5302637219429016
2125684,The experiential activities are structured to build trainees?,"Organizing, Planning, and Prioritizing Work",0.5204851031303406
2125684,The experiential activities are structured to build trainees?,Performing Complex and Technical Activities,0.5221962332725525
2125684,The experiential activities are structured to build trainees?,Establishing and Maintaining Interpersonal Relationships,0.5066503286361694
2125684,The experiential activities are structured to build trainees?,"Coordinating, Developing, Managing, and Advising",0.5573087930679321
2125684,The experiential activities are structured to build trainees?,Training and Teaching Others,0.5437830686569214
2125684,The experiential activities are structured to build trainees?,Coaching and Developing Others,0.5746907591819763
2125684,The experiential activities are structured to build trainees?,Administering,0.5152179598808289
2125684,The experiential activities are structured to build trainees?,Staffing Organizational Units,0.5270760655403137
2125703,"As a result, there is a demand for a professional workforce with advanced interdisciplinary training in chemistry, materials science, engineering, computer science, and data science.",Required Level of Education,0.5152294635772705
2125703,"As a result, there is a demand for a professional workforce with advanced interdisciplinary training in chemistry, materials science, engineering, computer science, and data science.",Technical Vocational,0.5122633576393127
2125703,"As a result, there is a demand for a professional workforce with advanced interdisciplinary training in chemistry, materials science, engineering, computer science, and data science.",Applied Science,0.583358108997345
2125703,"This platform will impart the necessary professional training and cross-disciplinary technical knowledge in high-performance computing (HPC), data science, materials science, and engineering.",Engineering and Technology,0.501158595085144
2125703,"This platform will impart the necessary professional training and cross-disciplinary technical knowledge in high-performance computing (HPC), data science, materials science, and engineering.",Computers and Electronics,0.5154990553855896
2125703,"This platform will impart the necessary professional training and cross-disciplinary technical knowledge in high-performance computing (HPC), data science, materials science, and engineering.",Computer Science,0.5214912295341492
2125703,"The project anticipates training 50-60 Ph.D. students at UD and DSU, including 23 funded-trainees, from the core disciplines of materials science, chemical engineering, chemistry, computer science/engineering, and data science.",Applied Science,0.5241912603378296
2125703,The progression of training elements is designed to increasingly infuse interdisciplinary technical knowledge and professional skills into the trainees?,Process,0.592391312122345
2125703,The progression of training elements is designed to increasingly infuse interdisciplinary technical knowledge and professional skills into the trainees?,Learning Strategies,0.5579999685287476
2125703,The progression of training elements is designed to increasingly infuse interdisciplinary technical knowledge and professional skills into the trainees?,Systems Skills,0.5202916264533997
2125703,The progression of training elements is designed to increasingly infuse interdisciplinary technical knowledge and professional skills into the trainees?,Education and Training,0.562850296497345
2125703,The progression of training elements is designed to increasingly infuse interdisciplinary technical knowledge and professional skills into the trainees?,Performing Complex and Technical Activities,0.5020023584365845
2125703,The progression of training elements is designed to increasingly infuse interdisciplinary technical knowledge and professional skills into the trainees?,Coaching and Developing Others,0.536332368850708
2125703,Trainees will be co-advised by academic mentors with different disciplinary expertise and have regular interactions with mentors from industry and national laboratories.,Coaching and Developing Others,0.526025116443634
2125703,Trainees pursuing academic careers will participate in a two-part teaching certificate program (summer workshop followed by a semester-long teaching fellowship).,Instructional Program Required,0.5311304330825806
2125703,This approach will ensure trainees from across disciplines overcome barriers involving discipline-specific communication and cultural differences.,Learning Strategies,0.5184834003448486
2125703,touch.,Manual Dexterity,0.5748242735862732
2125703,touch.,Finger Dexterity,0.5154508948326111
2125703,touch.,Wrist-Finger Speed,0.5032932162284851
2125727,This National Science Foundation Research Traineeship (NRT) award to the University of Massachusetts Lowell will harness and hone the talent of young scientists and engineers from multiple disciplines to transform the lifecycle of materials and their interaction with water ecosystems.,Applied Science,0.505306601524353
2125727,"The project will train 60 master?s and Ph.D. students, including 25 funded trainees, from the fields of Plastics, Mechanical, Chemical and Civil/Environmental Engineering, Chemistry, Earth Science, Biology, Public Health, and Economics.",Applied Science,0.6074998378753662
2125727,"This interdisciplinary training will result in graduates equipped to address multi-faceted challenges requiring STEM innovations, understanding their socio-economic and political foundations, and responsive to societal needs for environmental justice and inclusive decision-making.",Applied Science,0.5017098784446716
2125727,"Combined with the recruitment of diverse trainees from partner institutions and in collaboration with industrial and community stakeholders, this program will prepare the large share of graduate students seeking industry positions upon graduation as well as the next generation of faculty.",Instructional Program Required,0.5412487387657166
2125727,"Combined with the recruitment of diverse trainees from partner institutions and in collaboration with industrial and community stakeholders, this program will prepare the large share of graduate students seeking industry positions upon graduation as well as the next generation of faculty.",Training and Teaching Others,0.5124494433403015
2125727,"Combined with the recruitment of diverse trainees from partner institutions and in collaboration with industrial and community stakeholders, this program will prepare the large share of graduate students seeking industry positions upon graduation as well as the next generation of faculty.",Staffing Organizational Units,0.5130892992019653
2125733,"Advances in sensor technology rely on understanding the fundamental physics of sensing, developing advanced materials and electronics, and creating methods for processing data.",Engineering and Technology,0.5553233027458191
2125733,"Advances in sensor technology rely on understanding the fundamental physics of sensing, developing advanced materials and electronics, and creating methods for processing data.",Design,0.5118096470832825
2125733,The research will integrate the foundations of sensor physics and materials with device development and sensor applications across the science and engineering disciplines.,Engineering and Technology,0.5419572591781616
2125733,The research will integrate the foundations of sensor physics and materials with device development and sensor applications across the science and engineering disciplines.,Applied Science,0.5470238327980042
2125733,"This will enable trainees to perform research needed to develop new sensors and platform technologies for scientific discovery, health and medicine, remote sensing, transportation, sustainable energy, defense, and many other fields.",Technology Design,0.574381411075592
2125733,"This will enable trainees to perform research needed to develop new sensors and platform technologies for scientific discovery, health and medicine, remote sensing, transportation, sustainable energy, defense, and many other fields.",Engineering and Technology,0.5295485258102417
